species,genus,family,species.relative,genus.relative
Noturus eleutherus,Noturus,Ictaluridae
Noturus exilis,Noturus,Ictaluridae
Noturus fasciatus,Noturus,Ictaluridae
Noturus flavater,Noturus,Ictaluridae
Noturus flavipinnis,Noturus,Ictaluridae
Noturus flavus,Noturus,Ictaluridae
Noturus funebris,Noturus,Ictaluridae
Noturus furiosus,Noturus,Ictaluridae
Noturus gilberti,Noturus,Ictaluridae
Noturus gladiator,Noturus,Ictaluridae
Noturus gyrinus,Noturus,Ictaluridae
Noturus hildebrandi,Noturus,Ictaluridae
Noturus insignis,Noturus,Ictaluridae
Noturus lachneri,Noturus,Ictaluridae
Noturus leptacanthus,Noturus,Ictaluridae
Noturus maydeni,Noturus,Ictaluridae
Noturus miurus,Noturus,Ictaluridae
Noturus munitus,Noturus,Ictaluridae
Noturus nocturnus,Noturus,Ictaluridae
Noturus phaeus,Noturus,Ictaluridae
Noturus placidus,Noturus,Ictaluridae
Noturus stanauli,Noturus,Ictaluridae
Noturus stigmosus,Noturus,Ictaluridae
Noturus taylori,Noturus,Ictaluridae
Noturus trautmani,Noturus,Ictaluridae
Novumbra hubbsi,Novumbra,Umbridae
Oncorhynchus gilae,Oncorhynchus,Salmonidae
Opsopoeodus emiliae,Opsopoeodus,Cyprinidae
Oregonichthys crameri,Oregonichthys,Cyprinidae
Oregonichthys kalawatseti,Oregonichthys,Cyprinidae
Orthodon microlepidotus,Orthodon,Cyprinidae
Pararhinichthys bowersi,Pararhinichthys,Cyprinidae
Perca flavescens,Perca,Percidae
Percina antesella,Percina,Percidae
Percina aurantiaca,Percina,Percidae
Percina aurolineata,Percina,Percidae
Percina aurora,Percina,Percidae
Percina austroperca,Percina,Percidae
Percina brevicauda,Percina,Percidae
Percina burtoni,Percina,Percidae
Percina caprodes,Percina,Percidae
Percina carbonaria,Percina,Percidae
Percina copelandi,Percina,Percidae
Percina crassa,Percina,Percidae
Percina cymatotaenia,Percina,Percidae
Percina evides,Percina,Percidae
Percina fulvitaenia,Percina,Percidae
Percina gymnocephala,Percina,Percidae
Percina jenkinsi,Percina,Percidae
Percina kathae,Percina,Percidae
Percina kusha,Percina,Percidae
Percina lenticula,Percina,Percidae
Percina macrocephala,Percina,Percidae
Percina macrolepida,Percina,Percidae
Percina maculata,Percina,Percidae
Percina nasuta,Percina,Percidae
Percina nevisense,Percina,Percidae
Percina nigrofasciata,Percina,Percidae
Percina notogramma,Percina,Percidae
Percina oxyrhynchus,Percina,Percidae
Percina palmaris,Percina,Percidae
Percina pantherina,Percina,Percidae
Percina peltata,Percina,Percidae
Percina phoxocephala,Percina,Percidae
Percina rex,Percina,Percidae
Percina roanoka,Percina,Percidae
Percina sciera,Percina,Percidae
Percina shumardi,Percina,Percidae
Percina sipsi,Percina,Percidae
Percina smithvanizi,Percina,Percidae
Percina squamata,Percina,Percidae
Percina stictogaster,Percina,Percidae
Percina suttkusi,Percina,Percidae
Percina tanasi,Percina,Percidae
Percina uranidea,Percina,Percidae
Percina vigil,Percina,Percidae
Percina williamsi,Percina,Percidae
Percopsis omiscomaycus,Percopsis,Percopsidae
Percopsis transmontana,Percopsis,Percopsidae
Phenacobius catostomus,Phenacobius,Cyprinidae
Phenacobius crassilabrum,Phenacobius,Cyprinidae
Phenacobius mirabilis,Phenacobius,Cyprinidae
Phenacobius teretulus,Phenacobius,Cyprinidae
Phenacobius uranops,Phenacobius,Cyprinidae
Phoxinus saylori,Phoxinus,Cyprinidae
Pimephales notatus,Pimephales,Cyprinidae
Pimephales promelas,Pimephales,Cyprinidae
Pimephales tenellus,Pimephales,Cyprinidae
Pimephales vigilax,Pimephales,Cyprinidae
Plagopterus argentissimus,Plagopterus,Cyprinidae
Platygobio gracilis,Platygobio,Cyprinidae
Poecilia formosa,Poecilia,Poeciliidae
Poeciliopsis occidentalis,Poeciliopsis,Poeciliidae
Pogonichthys ciscoides,Pogonichthys,Cyprinidae
Pogonichthys macrolepidotus,Pogonichthys,Cyprinidae
Polyodon spathula,Polyodon,Polyodontidae
Pomoxis annularis,Pomoxis,Centrarchidae
Pomoxis nigromaculatus,Pomoxis,Centrarchidae
Prosopium abyssicola,Prosopium,Salmonidae
Prosopium coulterii,Prosopium,Salmonidae
Prosopium cylindraceum,Prosopium,Salmonidae
Prosopium gemmifer,Prosopium,Salmonidae
Prosopium spilonotus,Prosopium,Salmonidae
Prosopium williamsoni,Prosopium,Salmonidae
Pteronotropis euryzonus,Pteronotropis,Cyprinidae
Pteronotropis grandipinnis,Pteronotropis,Cyprinidae
Pteronotropis harperi,Pteronotropis,Cyprinidae
Pteronotropis hubbsi,Pteronotropis,Cyprinidae
Pteronotropis hypselopterus,Pteronotropis,Cyprinidae
Pteronotropis merlini,Pteronotropis,Cyprinidae
Pteronotropis metallicus,Pteronotropis,Cyprinidae
Pteronotropis signipinnis,Pteronotropis,Cyprinidae
Pteronotropis stonei,Pteronotropis,Cyprinidae
Pteronotropis welaka,Pteronotropis,Cyprinidae
Ptychocheilus grandis,Ptychocheilus,Cyprinidae
Ptychocheilus lucius,Ptychocheilus,Cyprinidae
Ptychocheilus oregonensis,Ptychocheilus,Cyprinidae
Ptychocheilus umpquae,Ptychocheilus,Cyprinidae
Pylodictis olivaris,Pylodictis,Ictaluridae
Relictus solitarius,Relictus,Cyprinidae
Rhinichthys atratulus,Rhinichthys,Cyprinidae
Rhinichthys cataractae,Rhinichthys,Cyprinidae
Rhinichthys cobitis,Rhinichthys,Cyprinidae
Rhinichthys deaconi,Rhinichthys,Cyprinidae
Rhinichthys evermanni,Rhinichthys,Cyprinidae
Rhinichthys falcatus,Rhinichthys,Cyprinidae
Rhinichthys obtusus,Rhinichthys,Cyprinidae
Rhinichthys osculus,Rhinichthys,Cyprinidae
Rhinichthys umatilla,Rhinichthys,Cyprinidae
Richardsonius balteatus,Richardsonius,Cyprinidae
Richardsonius egregius,Richardsonius,Cyprinidae
Salvelinus agassizii,Salvelinus,Salmonidae
Salvelinus namaycush,Salvelinus,Salmonidae
Sander canadensis,Sander,Percidae
Sander vitreus,Sander,Percidae
Satan eurystomus,Satan,Ictaluridae
Scaphirhynchus albus,Scaphirhynchus,Acipenseridae
Scaphirhynchus platorynchus,Scaphirhynchus,Acipenseridae
Scaphirhynchus suttkusi,Scaphirhynchus,Acipenseridae
Semotilus atromaculatus,Semotilus,Cyprinidae
Semotilus corporalis,Semotilus,Cyprinidae
Semotilus lumbee,Semotilus,Cyprinidae
Semotilus thoreauianus,Semotilus,Cyprinidae
Siphateles alvordensis,Siphateles,Cyprinidae
Siphateles boraxobius,Siphateles,Cyprinidae
Speoplatyrhinus poulsoni,Speoplatyrhinus,Amblyopsidae
Strongylura marina,Strongylura,Belonidae
Syngnathus scovelli,Syngnathus,Syngnathidae
Thoburnia atripinnis,Thoburnia,Catostomidae
Thoburnia hamiltoni,Thoburnia,Catostomidae
Thoburnia rhothoeca,Thoburnia,Catostomidae
Thymallus arcticus,Thymallus,Salmonidae
Trinectes maculatus,Trinectes,Achiridae
Trogloglanis pattersoni,Trogloglanis,Ictaluridae
Typhlichthys subterraneus,Typhlichthys,Amblyopsidae
Umbra limi,Umbra,Umbridae
Umbra pygmaea,Umbra,Umbridae
Xyrauchen texanus,Xyrauchen,Catostomidae
Chrosomus oreas,Chrosomus,Cyprinidae
Herichthys cyanoguttatus,Herichthys,Cichlidae
Hesperoleucus symmetricus,Hesperoleucus,Cyprinidae
Lepidomeda albivallis,Lepidomeda,Cyprinidae
Coregonus alpenae,Coregonus,Salmonidae
Cyprinodon eremus,Cyprinodon,Cyprinodontidae
Erimystax x-punctatus,Erimystax,Cyprinidae
Mylopharodon conocephalus,Mylopharodon,Cyprinidae
Chrosomus eos,Chrosomus,Cyprinidae
Phoxinus neogaeus,Phoxinus,Cyprinidae
